Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"16.9. - 23.9.
							(8 dní)",18106,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"15.9. - 22.9.
							(8 dní)",24300,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"17.9. - 24.9.
							(8 dní)",24580,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"15.9. - 22.9.
							(8 dní)",19571,Rhodos,Alfa,7631,Alexandria,All Inclusive
"16.9. - 23.9.
							(8 dní)",18410,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"17.9. - 24.9.
							(8 dní)",19571,Rhodos,Alfa,7631,Alexandria,All Inclusive
"15.9. - 22.9.
							(8 dní)",15490,Rhodos,Filerimos Village,21886,Fischer,All Inclusive
"16.9. - 23.9.
							(8 dní)",11480,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Snídaně
"16.9. - 23.9.
							(8 dní)",13170,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),All Inclusive
"16.9. - 23.9.
							(8 dní)",12750,Rhodos,Solemar,9102,Electra Tours,Snídaně
"16.9. - 23.9.
							(8 dní)",13311,Rhodos,Solemar,9102,Maxi Reisen,Polopenze
"16.9. - 23.9.
							(8 dní)",14850,Rhodos,Solemar,9102,Electra Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",15190,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"16.9. - 23.9.
							(8 dní)",14542,Rhodos,Pylea Beach,28450,,Snídaně
"17.9. - 24.9.
							(8 dní)",15926,Rhodos,Pylea Beach,28450,Maxi Reisen,Polopenze
"15.9. - 22.9.
							(8 dní)",13490,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"16.9. - 23.9.
							(8 dní)",16190,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"17.9. - 24.9.
							(8 dní)",13090,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"21.7. - 28.7.
							(8 dní)",25691,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"21.7. - 28.7.
							(8 dní)",30906,Rhodos,Apollo Beach,7862,Exim Tours,All Inclusive
"21.7. - 29.7.
							(9 dní)",25691,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"21.7. - 28.7.
							(8 dní)",21351,Rhodos,Alfa,7631,Alexandria,All Inclusive
"22.7. - 29.7.
							(8 dní)",20950,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"23.7. - 30.7.
							(8 dní)",21351,Rhodos,Alfa,7631,Alexandria,All Inclusive
"21.7. - 28.7.
							(8 dní)",22056,Rhodos,Sunrise,30505,Fifo SK,All Inclusive
"22.7. - 29.7.
							(8 dní)",24312,Rhodos,Sunrise,30505,Neckermann CZ,All Inclusive
"21.7. - 28.7.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"21.7. - 29.7.
							(9 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"21.7. - 28.7.
							(8 dní)",28080,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"21.7. - 28.7.
							(8 dní)",16990,Rhodos,Filerimos Village,21886,Fischer,All Inclusive
"22.7. - 29.7.
							(8 dní)",17250,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),All Inclusive
"22.7. - 29.7.
							(8 dní)",16620,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"22.7. - 29.7.
							(8 dní)",16580,Rhodos,Solemar,9102,My Planet (Travel Planet),Polopenze
"22.7. - 29.7.
							(8 dní)",17690,Rhodos,Solemar,9102,Electra Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",15940,Rhodos,Solemar,9102,My Planet (Travel Planet),Snídaně
"22.7. - 29.7.
							(8 dní)",16690,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"22.7. - 29.7.
							(8 dní)",14882,Rhodos,Pylea Beach,28450,,Snídaně
"23.7. - 30.7.
							(8 dní)",14188,Rhodos,Pylea Beach,28450,Maxi Reisen,Snídaně
"28.7. - 4.8.
							(8 dní)",25691,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"28.7. - 4.8.
							(8 dní)",30906,Rhodos,Apollo Beach,7862,Exim Tours,All Inclusive
"28.7. - 5.8.
							(9 dní)",25691,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"28.7. - 4.8.
							(8 dní)",20631,Rhodos,Alfa,7631,Alexandria,All Inclusive
"29.7. - 5.8.
							(8 dní)",20950,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"30.7. - 6.8.
							(8 dní)",21351,Rhodos,Alfa,7631,Alexandria,All Inclusive
"28.7. - 4.8.
							(8 dní)",24892,Rhodos,Sunrise,30505,Firo Tour,All Inclusive
"28.7. - 4.8.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"28.7. - 5.8.
							(9 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"29.7. - 5.8.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",34280,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"28.7. - 4.8.
							(8 dní)",16990,Rhodos,Filerimos Village,21886,Fischer,All Inclusive
"29.7. - 5.8.
							(8 dní)",17250,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),All Inclusive
"29.7. - 5.8.
							(8 dní)",16620,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"29.7. - 5.8.
							(8 dní)",13550,Rhodos,Solemar,9102,Electra Tours,Bez stravy
"29.7. - 5.8.
							(8 dní)",14650,Rhodos,Solemar,9102,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",15690,Rhodos,Solemar,9102,Electra Tours,Polopenze
"29.7. - 5.8.
							(8 dní)",14882,Rhodos,Pylea Beach,28450,Maxi Reisen,Snídaně
"29.7. - 5.8.
							(8 dní)",16690,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"30.7. - 6.8.
							(8 dní)",16252,Rhodos,Pylea Beach,28450,,Polopenze
"7.7. - 14.7.
							(8 dní)",22880,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"7.7. - 15.7.
							(9 dní)",22880,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",28080,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",17830,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),All Inclusive
"8.7. - 15.7.
							(8 dní)",16310,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"8.7. - 15.7.
							(8 dní)",14780,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Snídaně
"8.7. - 15.7.
							(8 dní)",14220,Rhodos,Solemar,9102,My Planet (Travel Planet),Snídaně
"8.7. - 15.7.
							(8 dní)",14730,Rhodos,Solemar,9102,My Planet (Travel Planet),Polopenze
"8.7. - 15.7.
							(8 dní)",15520,Rhodos,Solemar,9102,My Planet (Travel Planet),All Inclusive
"8.7. - 15.7.
							(8 dní)",15970,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"7.7. - 14.7.
							(8 dní)",15140,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",15950,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",12970,Rhodos,Sivila,21959,My Planet (Travel Planet),All Inclusive
"8.7. - 15.7.
							(8 dní)",11910,Rhodos,Sivila,21959,My Planet (Travel Planet),Polopenze
"7.7. - 14.7.
							(8 dní)",19880,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",19850,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"9.7. - 16.7.
							(8 dní)",22593,Rhodos,Mitsis Petit Palais,79427,Solartour SK,All Inclusive
"23.6. - 30.6.
							(8 dní)",19571,Rhodos,Alfa,7631,Alexandria,All Inclusive
"24.6. - 1.7.
							(8 dní)",16690,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"25.6. - 2.7.
							(8 dní)",20461,Rhodos,Alfa,7631,Alexandria,All Inclusive
"23.6. - 30.6.
							(8 dní)",20890,Rhodos,Sunrise,30505,Firo Tour,All Inclusive
"23.6. - 30.6.
							(8 dní)",18106,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"23.6. - 1.7.
							(9 dní)",18106,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",18196,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"23.6. - 30.6.
							(8 dní)",24300,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"23.6. - 30.6.
							(8 dní)",13990,Rhodos,Filerimos Village,21886,Fischer,All Inclusive
"24.6. - 1.7.
							(8 dní)",12930,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Snídaně
"24.6. - 1.7.
							(8 dní)",14450,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"24.6. - 1.7.
							(8 dní)",11950,Rhodos,Solemar,9102,Electra Tours,Bez stravy
"24.6. - 1.7.
							(8 dní)",12500,Rhodos,Solemar,9102,My Planet (Travel Planet),Snídaně
"24.6. - 1.7.
							(8 dní)",13620,Rhodos,Solemar,9102,My Planet (Travel Planet),Polopenze
"24.6. - 1.7.
							(8 dní)",12850,Rhodos,Pylea Beach,28450,Electra Tours,Snídaně
"24.6. - 1.7.
							(8 dní)",13650,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"25.6. - 2.7.
							(8 dní)",12371,Rhodos,Pylea Beach,28450,,Snídaně
"23.6. - 30.6.
							(8 dní)",15590,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"24.6. - 1.7.
							(8 dní)",15850,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",17150,Rhodos,Solemar,9102,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",18250,Rhodos,Solemar,9102,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",16490,Rhodos,Solemar,9102,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",15450,Rhodos,Pylea Beach,28450,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",17550,Rhodos,Pylea Beach,28450,Electra Tours,Polopenze
"30.6. - 7.7.
							(8 dní)",15990,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"1.7. - 8.7.
							(8 dní)",16750,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",12740,Rhodos,Sivila,21959,My Planet (Travel Planet),Polopenze
"1.7. - 8.7.
							(8 dní)",13940,Rhodos,Sivila,21959,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",22350,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"1.7. - 8.7.
							(8 dní)",21490,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"2.7. - 9.7.
							(8 dní)",23605,Rhodos,Mitsis Petit Palais,79427,Solartour SK,All Inclusive
"30.6. - 7.7.
							(8 dní)",26190,Rhodos,Alfa Beach,7633,Solartour SK,All Inclusive
"1.7. - 8.7.
							(8 dní)",22450,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"2.7. - 9.7.
							(8 dní)",25010,Rhodos,Alfa Beach,7633,Solartour SK,All Inclusive
"30.6. - 7.7.
							(8 dní)",12471,Rhodos,Studia Moscha,29059,Brenna,Bez stravy
"30.6. - 7.7.
							(8 dní)",14679,Rhodos,Studia Moscha,29059,,Snídaně
"2.7. - 9.7.
							(8 dní)",29890,Rhodos,Calypso Beach,27704,Blue Style,All Inclusive
"14.7. - 21.7.
							(8 dní)",29031,Rhodos,Apollo Beach,7862,Exim Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",23816,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"14.7. - 22.7.
							(9 dní)",29031,Rhodos,Apollo Beach,7862,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",19180,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"16.7. - 23.7.
							(8 dní)",20631,Rhodos,Alfa,7631,Alexandria,All Inclusive
"14.7. - 21.7.
							(8 dní)",21480,Rhodos,Sunrise,30505,Fifo SK,All Inclusive
"14.7. - 21.7.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"14.7. - 22.7.
							(9 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",19331,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",28080,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"14.7. - 21.7.
							(8 dní)",15990,Rhodos,Filerimos Village,21886,Fischer,All Inclusive
"15.7. - 22.7.
							(8 dní)",16620,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"15.7. - 22.7.
							(8 dní)",14880,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Snídaně
"15.7. - 22.7.
							(8 dní)",15940,Rhodos,Solemar,9102,My Planet (Travel Planet),Snídaně
"15.7. - 22.7.
							(8 dní)",16580,Rhodos,Solemar,9102,My Planet (Travel Planet),Polopenze
"15.7. - 22.7.
							(8 dní)",15870,Rhodos,Solemar,9102,My Planet (Travel Planet),All Inclusive
"15.7. - 22.7.
							(8 dní)",14882,Rhodos,Pylea Beach,28450,Maxi Reisen,Snídaně
"15.7. - 22.7.
							(8 dní)",16690,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"16.7. - 23.7.
							(8 dní)",14188,Rhodos,Pylea Beach,28450,,Snídaně
"9.6. - 16.6.
							(8 dní)",22116,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"9.6. - 16.6.
							(8 dní)",26666,Rhodos,Apollo Beach,7862,Exim Tours,All Inclusive
"9.6. - 17.6.
							(9 dní)",22116,Rhodos,Apollo Beach,7862,Exim Tours,Polopenze
"10.6. - 17.6.
							(8 dní)",16340,Rhodos,Alfa,7631,My Planet (Travel Planet),All Inclusive
"9.6. - 16.6.
							(8 dní)",15998,Rhodos,Sunrise,30505,Fifo SK,All Inclusive
"10.6. - 17.6.
							(8 dní)",19588,Rhodos,Sunrise,30505,Neckermann CZ,All Inclusive
"9.6. - 16.6.
							(8 dní)",17726,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"9.6. - 17.6.
							(9 dní)",17726,Rhodos,Kolymbia Sky,8465,Exim Tours,All Inclusive
"9.6. - 16.6.
							(8 dní)",23900,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"11.6. - 18.6.
							(8 dní)",24580,Rhodos,Esperides Beach,8160,Fischer,All Inclusive
"10.6. - 17.6.
							(8 dní)",12340,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),All Inclusive
"10.6. - 17.6.
							(8 dní)",12080,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Polopenze
"10.6. - 17.6.
							(8 dní)",10820,Rhodos,Filerimos Village,21886,My Planet (Travel Planet),Snídaně
"10.6. - 17.6.
							(8 dní)",11750,Rhodos,Solemar,9102,Electra Tours,Bez stravy
"10.6. - 17.6.
							(8 dní)",12150,Rhodos,Solemar,9102,My Planet (Travel Planet),Snídaně
"10.6. - 17.6.
							(8 dní)",13880,Rhodos,Solemar,9102,My Planet (Travel Planet),All Inclusive
"10.6. - 17.6.
							(8 dní)",13350,Rhodos,Pylea Beach,28450,Pantour,Polopenze
"10.6. - 17.6.
							(8 dní)",12650,Rhodos,Pylea Beach,28450,,Snídaně
"11.6. - 18.6.
							(8 dní)",12123,Rhodos,Pylea Beach,28450,Electra Tours,Snídaně
"22.9. - 29.9.
							(8 dní)",13490,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",15150,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",13090,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",10490,Rhodos,Sivila,21959,Pantour,Polopenze
"23.9. - 30.9.
							(8 dní)",11340,Rhodos,Sivila,21959,,All Inclusive
"24.9. - 1.10.
							(8 dní)",11380,Rhodos,Sivila,21959,Pantour,All Inclusive
"22.9. - 29.9.
							(8 dní)",21420,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",19490,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",18980,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",20742,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"23.9. - 30.9.
							(8 dní)",20290,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",20631,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"22.9. - 29.9.
							(8 dní)",11991,Rhodos,Studia Moscha,29059,Travel 2002,Bez stravy
"22.9. - 29.9.
							(8 dní)",13143,Rhodos,Studia Moscha,29059,Brenna,Snídaně
"22.9. - 29.9.
							(8 dní)",16520,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",18620,Rhodos,Princess Sun,8959,My Planet (Travel Planet),All Inclusive
"24.9. - 1.10.
							(8 dní)",15520,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",22537,Rhodos,Calypso Beach,27704,Maxi Reisen,All Inclusive
"24.9. - 1.10.
							(8 dní)",21523,Rhodos,Calypso Beach,27704,Maxi Reisen,All Inclusive
"23.9. - 30.9.
							(8 dní)",16240,Rhodos,Oceanis,8751,My Planet (Travel Planet),All Inclusive
"24.9. - 1.10.
							(8 dní)",16250,Rhodos,Oceanis,8751,Fischer,All Inclusive
"11.8. - 18.8.
							(8 dní)",15990,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",18790,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",15490,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",16190,Rhodos,Sivila,21959,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",14790,Rhodos,Sivila,21959,,Polopenze
"13.8. - 20.8.
							(8 dní)",14380,Rhodos,Sivila,21959,Pantour,Polopenze
"11.8. - 18.8.
							(8 dní)",24180,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",22350,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",21540,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"11.8. - 18.8.
							(8 dní)",23232,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"12.8. - 19.8.
							(8 dní)",21890,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",22392,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"11.8. - 18.8.
							(8 dní)",13431,Rhodos,Studia Moscha,29059,Travel 2002,Bez stravy
"11.8. - 18.8.
							(8 dní)",14679,Rhodos,Studia Moscha,29059,Brenna,Snídaně
"11.8. - 18.8.
							(8 dní)",29367,Rhodos,Calypso Beach,27704,Travel 2002,All Inclusive
"12.8. - 19.8.
							(8 dní)",29690,Rhodos,Calypso Beach,27704,Pantour,All Inclusive
"13.8. - 20.8.
							(8 dní)",27990,Rhodos,Calypso Beach,27704,,All Inclusive
"11.8. - 18.8.
							(8 dní)",21950,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",24310,Rhodos,Princess Sun,8959,My Planet (Travel Planet),All Inclusive
"13.8. - 20.8.
							(8 dní)",20950,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",22360,Rhodos,Oceanis,8751,My Planet (Travel Planet),All Inclusive
"13.8. - 20.8.
							(8 dní)",22882,Rhodos,Oceanis,8751,Maxi Reisen,All Inclusive
"25.8. - 1.9.
							(8 dní)",15990,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",17690,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",13090,Rhodos,Sivila,21959,Pantour,All Inclusive
"26.8. - 2.9.
							(8 dní)",11790,Rhodos,Sivila,21959,,Polopenze
"25.8. - 1.9.
							(8 dní)",21272,Rhodos,Mitsis Petit Palais,79427,Solartour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",19890,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",21740,Rhodos,Mitsis Petit Palais,79427,Maxi Reisen,All Inclusive
"25.8. - 1.9.
							(8 dní)",23886,Rhodos,Alfa Beach,7633,Solartour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",21650,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",22392,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"25.8. - 1.9.
							(8 dní)",13431,Rhodos,Studia Moscha,29059,Travel 2002,Bez stravy
"25.8. - 1.9.
							(8 dní)",14679,Rhodos,Studia Moscha,29059,Brenna,Snídaně
"25.8. - 1.9.
							(8 dní)",28459,Rhodos,Calypso Beach,27704,Fifo SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",27290,Rhodos,Calypso Beach,27704,Pantour,All Inclusive
"27.8. - 3.9.
							(8 dní)",29945,Rhodos,Calypso Beach,27704,,All Inclusive
"25.8. - 1.9.
							(8 dní)",21950,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",24310,Rhodos,Princess Sun,8959,My Planet (Travel Planet),All Inclusive
"27.8. - 3.9.
							(8 dní)",24560,Rhodos,Princess Sun,8959,Solartour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",21087,Rhodos,Oceanis,8751,Maxi Reisen,All Inclusive
"27.8. - 3.9.
							(8 dní)",19676,Rhodos,Oceanis,8751,Maxi Reisen,All Inclusive
"1.9. - 8.9.
							(8 dní)",15090,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",15950,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",14090,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",13090,Rhodos,Sivila,21959,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",11790,Rhodos,Sivila,21959,,Polopenze
"3.9. - 10.9.
							(8 dní)",12080,Rhodos,Sivila,21959,Pantour,Polopenze
"1.9. - 8.9.
							(8 dní)",21329,Rhodos,Mitsis Petit Palais,79427,Solartour SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",19690,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",19240,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"1.9. - 8.9.
							(8 dní)",19118,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"2.9. - 9.9.
							(8 dní)",20090,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",19118,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"1.9. - 8.9.
							(8 dní)",12951,Rhodos,Studia Moscha,29059,Brenna,Bez stravy
"1.9. - 8.9.
							(8 dní)",14103,Rhodos,Studia Moscha,29059,,Snídaně
"1.9. - 8.9.
							(8 dní)",28372,Rhodos,Calypso Beach,27704,Fifo SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",27290,Rhodos,Calypso Beach,27704,Pantour,All Inclusive
"3.9. - 10.9.
							(8 dní)",26280,Rhodos,Calypso Beach,27704,,All Inclusive
"1.9. - 8.9.
							(8 dní)",20250,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",21140,Rhodos,Princess Sun,8959,My Planet (Travel Planet),All Inclusive
"3.9. - 10.9.
							(8 dní)",17650,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",19670,Rhodos,Oceanis,8751,My Planet (Travel Planet),All Inclusive
"3.9. - 10.9.
							(8 dní)",19676,Rhodos,Oceanis,8751,Maxi Reisen,All Inclusive
"30.9. - 7.10.
							(8 dní)",15150,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"1.10. - 8.10.
							(8 dní)",11090,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"30.9. - 7.10.
							(8 dní)",11090,Rhodos,Sivila,21959,Pantour,All Inclusive
"30.9. - 7.10.
							(8 dní)",10290,Rhodos,Sivila,21959,,Polopenze
"1.10. - 8.10.
							(8 dní)",11390,Rhodos,Sivila,21959,Pantour,Polopenze
"30.9. - 7.10.
							(8 dní)",17090,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
"1.10. - 8.10.
							(8 dní)",15640,Rhodos,Mitsis Petit Palais,79427,Fischer,All Inclusive
"30.9. - 7.10.
							(8 dní)",16050,Rhodos,Alfa Beach,7633,Electra Tours,All Inclusive
"1.10. - 8.10.
							(8 dní)",17993,Rhodos,Alfa Beach,7633,Alexandria,All Inclusive
"29.9. - 6.10.
							(8 dní)",11991,Rhodos,Studia Moscha,29059,Travel 2002,Bez stravy
"29.9. - 6.10.
							(8 dní)",13143,Rhodos,Studia Moscha,29059,Brenna,Snídaně
"30.9. - 7.10.
							(8 dní)",21646,Rhodos,Calypso Beach,27704,Maxi Reisen,All Inclusive
"1.10. - 8.10.
							(8 dní)",20242,Rhodos,Calypso Beach,27704,Maxi Reisen,All Inclusive
"30.9. - 7.10.
							(8 dní)",17230,Rhodos,Princess Sun,8959,My Planet (Travel Planet),All Inclusive
"1.10. - 8.10.
							(8 dní)",14500,Rhodos,Princess Sun,8959,Fischer,All Inclusive
"30.9. - 7.10.
							(8 dní)",15222,Rhodos,Oceanis,8751,Neckermann CZ,All Inclusive
"1.10. - 8.10.
							(8 dní)",15670,Rhodos,Oceanis,8751,Fischer,All Inclusive
"18.8. - 25.8.
							(8 dní)",15990,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"19.8. - 26.8.
							(8 dní)",18790,Rhodos,Aelia Resort,103830,Electra Tours,All Inclusive
"20.8. - 27.8.
							(8 dní)",15490,Rhodos,Aelia Resort,103830,Fischer,All Inclusive
"19.8. - 26.8.
							(8 dní)",14590,Rhodos,Sivila,21959,Pantour,Polopenze
"19.8. - 26.8.
							(8 dní)",15890,Rhodos,Sivila,21959,,All Inclusive
"20.8. - 27.8.
							(8 dní)",14580,Rhodos,Sivila,21959,Pantour,All Inclusive
"18.8. - 25.8.
							(8 dní)",24110,Rhodos,Mitsis Petit Palais,79427,Solartour SK,All Inclusive
"19.8. - 26.8.
							(8 dní)",21090,Rhodos,Mitsis Petit Palais,79427,Electra Tours,All Inclusive
