Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"23.7. - 30.7.
							(8 dní)",17540,Zakynthos,Palmyra,8808,My Planet (Travel Planet),Polopenze
"23.7. - 30.7.
							(8 dní)",24090,Zakynthos,Diana,42796,Inex,All Inclusive
"21.7. - 28.7.
							(8 dní)",30521,Zakynthos,Lesante Hotel & Spa,50504,Firo Tour,Polopenze
"22.7. - 29.7.
							(8 dní)",34070,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"23.7. - 30.7.
							(8 dní)",33698,Zakynthos,Lesante Hotel & Spa,50504,,Polopenze
"21.7. - 28.7.
							(8 dní)",27910,Zakynthos,Park,32027,Fischer,Polopenze
"22.7. - 29.7.
							(8 dní)",21550,Zakynthos,Park,32027,Electra Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",18190,Zakynthos,Village Inn,78645,Electra Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",20950,Zakynthos,Village Inn,78645,Electra Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",28920,Zakynthos,Park,32027,Fischer,Polopenze
"15.7. - 22.7.
							(8 dní)",21550,Zakynthos,Park,32027,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",21390,Zakynthos,Village Inn,78645,Electra Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",18590,Zakynthos,Village Inn,78645,Electra Tours,Polopenze
"14.7. - 21.7.
							(8 dní)",13390,Zakynthos,Paradise,8828,Pantour,Snídaně
"16.7. - 23.7.
							(8 dní)",13490,Zakynthos,Paradise,8828,,Snídaně
"14.7. - 21.7.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"16.7. - 23.7.
							(8 dní)",44790,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"16.7. - 23.7.
							(8 dní)",13368,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"14.7. - 21.7.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"16.7. - 23.7.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"15.7. - 22.7.
							(8 dní)",12890,Zakynthos,Eleana,42272,Blue Style,Snídaně
"11.8. - 18.8.
							(8 dní)",14290,Zakynthos,Georgina Apartman,79762,Fischer,Polopenze
"13.8. - 20.8.
							(8 dní)",15590,Zakynthos,Georgina Apartman,79762,Pantour,Polopenze
"13.8. - 20.8.
							(8 dní)",17810,Zakynthos,Palmyra,8808,My Planet (Travel Planet),Polopenze
"13.8. - 20.8.
							(8 dní)",26590,Zakynthos,Diana,42796,Inex,All Inclusive
"11.8. - 18.8.
							(8 dní)",37260,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"12.8. - 19.8.
							(8 dní)",37260,Zakynthos,Lesante Hotel & Spa,50504,,Polopenze
"13.8. - 20.8.
							(8 dní)",35947,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"11.8. - 18.8.
							(8 dní)",21770,Zakynthos,Park,32027,Fischer,Polopenze
"12.8. - 19.8.
							(8 dní)",23090,Zakynthos,Park,32027,Electra Tours,Polopenze
"13.8. - 20.8.
							(8 dní)",19540,Zakynthos,Village Inn,78645,My Planet (Travel Planet),All Inclusive
"13.8. - 20.8.
							(8 dní)",16690,Zakynthos,Village Inn,78645,My Planet (Travel Planet),Polopenze
"11.8. - 18.8.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"13.8. - 20.8.
							(8 dní)",51490,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"1.9. - 8.9.
							(8 dní)",13190,Zakynthos,Studia Xidis,111800,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",8990,Zakynthos,Studia Xidis,111800,,Bez stravy
"3.9. - 10.9.
							(8 dní)",9590,Zakynthos,Studia Xidis,111800,Pantour,Bez stravy
"1.9. - 8.9.
							(8 dní)",26590,Zakynthos,Zante Park,9734,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",24590,Zakynthos,Zante Park,9734,,Polopenze
"2.9. - 9.9.
							(8 dní)",28650,Zakynthos,Zante Park,9734,Pantour,Polopenze
"2.9. - 9.9.
							(8 dní)",17890,Zakynthos,Karras,103861,Blue Style,All Inclusive
"1.9. - 8.9.
							(8 dní)",12190,Zakynthos,Georgina Apartman,79762,Fischer,Polopenze
"3.9. - 10.9.
							(8 dní)",13890,Zakynthos,Georgina Apartman,79762,Pantour,Polopenze
"2.9. - 9.9.
							(8 dní)",18750,Zakynthos,Palmyra,8808,Electra Tours,Snídaně
"2.9. - 9.9.
							(8 dní)",22290,Zakynthos,Palmyra,8808,Electra Tours,Polopenze
"3.9. - 10.9.
							(8 dní)",16520,Zakynthos,Palmyra,8808,My Planet (Travel Planet),Polopenze
"1.9. - 8.9.
							(8 dní)",13090,Zakynthos,Bozikis Palace,7986,Pantour,Snídaně
"1.9. - 8.9.
							(8 dní)",15390,Zakynthos,Bozikis Palace,7986,,Polopenze
"3.9. - 10.9.
							(8 dní)",15890,Zakynthos,Bozikis Palace,7986,Pantour,Polopenze
"1.9. - 8.9.
							(8 dní)",18716,Zakynthos,Zante Blue Beach,107610,Exim Tours,All Inclusive
"2.9. - 9.9.
							(8 dní)",14990,Zakynthos,Diana,42796,Blue Style,Snídaně
"3.9. - 10.9.
							(8 dní)",22090,Zakynthos,Diana,42796,Inex,All Inclusive
"6.8. - 13.8.
							(8 dní)",12367,Zakynthos,Studia Dakis,9266,Viamare,Bez stravy
"5.8. - 12.8.
							(8 dní)",20590,Zakynthos,Karras,103861,Blue Style,All Inclusive
"4.8. - 11.8.
							(8 dní)",14290,Zakynthos,Georgina Apartman,79762,Fischer,Polopenze
"6.8. - 13.8.
							(8 dní)",15990,Zakynthos,Georgina Apartman,79762,Pantour,Polopenze
"6.8. - 13.8.
							(8 dní)",16660,Zakynthos,Palmyra,8808,My Planet (Travel Planet),Polopenze
"6.8. - 13.8.
							(8 dní)",26590,Zakynthos,Diana,42796,Inex,All Inclusive
"4.8. - 11.8.
							(8 dní)",32096,Zakynthos,Lesante Hotel & Spa,50504,Exim Tours,Polopenze
"5.8. - 12.8.
							(8 dní)",33090,Zakynthos,Lesante Hotel & Spa,50504,Electra Tours,Polopenze
"6.8. - 13.8.
							(8 dní)",35947,Zakynthos,Lesante Hotel & Spa,50504,Firo-tour SK,Polopenze
"4.8. - 11.8.
							(8 dní)",21770,Zakynthos,Park,32027,Fischer,Polopenze
"5.8. - 12.8.
							(8 dní)",23090,Zakynthos,Park,32027,Electra Tours,Polopenze
"4.8. - 11.8.
							(8 dní)",15330,Zakynthos,Village Inn,78645,Fischer,Polopenze
"4.8. - 11.8.
							(8 dní)",18330,Zakynthos,Village Inn,78645,Fischer,All Inclusive
"5.8. - 12.8.
							(8 dní)",15350,Zakynthos,Village Inn,78645,Electra Tours,Polopenze
"7.7. - 14.7.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"9.7. - 16.7.
							(8 dní)",42090,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"7.7. - 14.7.
							(8 dní)",12857,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"9.7. - 16.7.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"8.7. - 15.7.
							(8 dní)",12890,Zakynthos,Eleana,42272,Blue Style,Snídaně
"8.7. - 15.7.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"8.7. - 15.7.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"7.7. - 14.7.
							(8 dní)",11890,Zakynthos,Dimitra,25199,Pantour,Bez stravy
"7.7. - 14.7.
							(8 dní)",12790,Zakynthos,Dimitra,25199,,Snídaně
"9.7. - 16.7.
							(8 dní)",12890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"7.7. - 14.7.
							(8 dní)",18481,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"9.7. - 16.7.
							(8 dní)",19087,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"8.7. - 15.7.
							(8 dní)",22450,Zakynthos,Meandros Boutique,36656,Electra Tours,Polopenze
"16.6. - 23.6.
							(8 dní)",17621,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"18.6. - 25.6.
							(8 dní)",18034,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"17.6. - 24.6.
							(8 dní)",22450,Zakynthos,Meandros Boutique,36656,Electra Tours,Polopenze
"18.6. - 25.6.
							(8 dní)",11366,Zakynthos,Miranda apartments,25937,Viamare,Bez stravy
"18.6. - 25.6.
							(8 dní)",16456,Zakynthos,Family Inn,8177,Alexandria,Polopenze
"18.6. - 25.6.
							(8 dní)",11250,Zakynthos,Argassi Beach,95782,My Planet (Travel Planet),Snídaně
"16.6. - 23.6.
							(8 dní)",19126,Zakynthos,Sunny Garden,100834,Alexandria,All Inclusive
"18.6. - 25.6.
							(8 dní)",19126,Zakynthos,Sunny Garden,100834,Alexandria,All Inclusive
"18.6. - 25.6.
							(8 dní)",12360,Zakynthos,Katerina Palace,25877,My Planet (Travel Planet),Snídaně
"16.6. - 23.6.
							(8 dní)",15690,Zakynthos,Iliessa Beach,29370,Pantour,Polopenze
"16.6. - 23.6.
							(8 dní)",12890,Zakynthos,Iliessa Beach,29370,,Snídaně
"18.6. - 25.6.
							(8 dní)",13070,Zakynthos,Iliessa Beach,29370,Pantour,Snídaně
"23.6. - 30.6.
							(8 dní)",12442,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"25.6. - 2.7.
							(8 dní)",12442,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"24.6. - 1.7.
							(8 dní)",12490,Zakynthos,Eleana,42272,Blue Style,Snídaně
"24.6. - 1.7.
							(8 dní)",12490,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"24.6. - 1.7.
							(8 dní)",11290,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"23.6. - 30.6.
							(8 dní)",11890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"23.6. - 30.6.
							(8 dní)",10990,Zakynthos,Dimitra,25199,,Bez stravy
"25.6. - 2.7.
							(8 dní)",11190,Zakynthos,Dimitra,25199,Pantour,Bez stravy
"23.6. - 30.6.
							(8 dní)",17621,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"25.6. - 2.7.
							(8 dní)",18455,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"25.6. - 2.7.
							(8 dní)",11548,Zakynthos,Miranda apartments,25937,Viamare,Bez stravy
"25.6. - 2.7.
							(8 dní)",15762,Zakynthos,Family Inn,8177,Alexandria,Polopenze
"24.6. - 1.7.
							(8 dní)",12590,Zakynthos,Argassi Beach,95782,Blue Style,Snídaně
"25.6. - 2.7.
							(8 dní)",11320,Zakynthos,Argassi Beach,95782,My Planet (Travel Planet),Snídaně
"28.7. - 4.8.
							(8 dní)",21110,Zakynthos,Park,32027,Fischer,Polopenze
"29.7. - 5.8.
							(8 dní)",22450,Zakynthos,Park,32027,Electra Tours,Polopenze
"28.7. - 4.8.
							(8 dní)",15330,Zakynthos,Village Inn,78645,Fischer,Polopenze
"28.7. - 4.8.
							(8 dní)",18330,Zakynthos,Village Inn,78645,Fischer,All Inclusive
"29.7. - 5.8.
							(8 dní)",18050,Zakynthos,Village Inn,78645,Electra Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"30.7. - 6.8.
							(8 dní)",51490,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"30.7. - 6.8.
							(8 dní)",13368,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"28.7. - 4.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"30.7. - 6.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"29.7. - 5.8.
							(8 dní)",13990,Zakynthos,Eleana,42272,Blue Style,Snídaně
"29.7. - 5.8.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"8.9. - 15.9.
							(8 dní)",23770,Zakynthos,Mediterranean Beach Resort,23973,Greece tours,Polopenze
"9.9. - 16.9.
							(8 dní)",20890,Zakynthos,Mediterranean Beach Resort,23973,,Polopenze
"10.9. - 17.9.
							(8 dní)",22818,Zakynthos,Mediterranean Beach Resort,23973,Electra Tours,Polopenze
"8.9. - 15.9.
							(8 dní)",12761,Zakynthos,California,71703,Exim Tours,Snídaně
"8.9. - 15.9.
							(8 dní)",13590,Zakynthos,Studia Xidis,111800,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",9390,Zakynthos,Studia Xidis,111800,,Bez stravy
"10.9. - 17.9.
							(8 dní)",9490,Zakynthos,Studia Xidis,111800,Pantour,Bez stravy
"8.9. - 15.9.
							(8 dní)",25590,Zakynthos,Zante Park,9734,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",23590,Zakynthos,Zante Park,9734,,Polopenze
"9.9. - 16.9.
							(8 dní)",28790,Zakynthos,Zante Park,9734,Pantour,All Inclusive
"10.9. - 17.9.
							(8 dní)",11730,Zakynthos,Studia Dakis,9266,Viamare,Bez stravy
"9.9. - 16.9.
							(8 dní)",15490,Zakynthos,Karras,103861,Blue Style,All Inclusive
"8.9. - 15.9.
							(8 dní)",12190,Zakynthos,Georgina Apartman,79762,Fischer,Polopenze
"10.9. - 17.9.
							(8 dní)",13890,Zakynthos,Georgina Apartman,79762,Pantour,Polopenze
"9.9. - 16.9.
							(8 dní)",17090,Zakynthos,Palmyra,8808,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",20690,Zakynthos,Palmyra,8808,Electra Tours,Polopenze
"10.9. - 17.9.
							(8 dní)",15910,Zakynthos,Palmyra,8808,My Planet (Travel Planet),Polopenze
"30.6. - 7.7.
							(8 dní)",12790,Zakynthos,Dimitra,25199,Pantour,Snídaně
"30.6. - 7.7.
							(8 dní)",11990,Zakynthos,Dimitra,25199,,Bez stravy
"2.7. - 9.7.
							(8 dní)",12890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"30.6. - 7.7.
							(8 dní)",18481,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"2.7. - 9.7.
							(8 dní)",19087,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"2.7. - 9.7.
							(8 dní)",22990,Zakynthos,Meandros Boutique,36656,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",13390,Zakynthos,Argassi Beach,95782,Blue Style,Snídaně
"2.7. - 9.7.
							(8 dní)",13510,Zakynthos,Argassi Beach,95782,My Planet (Travel Planet),Snídaně
"30.6. - 7.7.
							(8 dní)",22311,Zakynthos,Sunny Garden,100834,Alexandria,All Inclusive
"2.7. - 9.7.
							(8 dní)",22311,Zakynthos,Sunny Garden,100834,Alexandria,All Inclusive
"2.7. - 9.7.
							(8 dní)",14650,Zakynthos,Katerina Palace,25877,My Planet (Travel Planet),Snídaně
"2.7. - 9.7.
							(8 dní)",18890,Zakynthos,Iliessa Beach,29370,My Planet (Travel Planet),Snídaně
"2.7. - 9.7.
							(8 dní)",19052,Zakynthos,Plaza Bay,107806,Hydrotour SK,All Inclusive
"9.6. - 16.6.
							(8 dní)",15831,Zakynthos,Palmyra,8808,Brenna,Polopenze
"9.6. - 16.6.
							(8 dní)",12855,Zakynthos,Palmyra,8808,,Snídaně
"10.6. - 17.6.
							(8 dní)",16050,Zakynthos,Palmyra,8808,Brenna,Polopenze
"9.6. - 16.6.
							(8 dní)",13690,Zakynthos,Bozikis Palace,7986,Pantour,Polopenze
"9.6. - 16.6.
							(8 dní)",11490,Zakynthos,Bozikis Palace,7986,,Snídaně
"9.6. - 16.6.
							(8 dní)",18241,Zakynthos,Zante Blue Beach,107610,Exim Tours,All Inclusive
"10.6. - 17.6.
							(8 dní)",14990,Zakynthos,Diana,42796,Blue Style,Snídaně
"11.6. - 18.6.
							(8 dní)",22090,Zakynthos,Diana,42796,Inex,All Inclusive
"9.6. - 16.6.
							(8 dní)",14583,Zakynthos,Valais,9554,Brenna,Bez stravy
"9.6. - 16.6.
							(8 dní)",16023,Zakynthos,Valais,9554,,Snídaně
"9.6. - 16.6.
							(8 dní)",27339,Zakynthos,Lesante Hotel & Spa,50504,Firo Tour,Polopenze
"10.6. - 17.6.
							(8 dní)",29730,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"11.6. - 18.6.
							(8 dní)",29730,Zakynthos,Lesante Hotel & Spa,50504,,Polopenze
"9.6. - 16.6.
							(8 dní)",17410,Zakynthos,Park,32027,Fischer,Polopenze
"10.6. - 17.6.
							(8 dní)",18690,Zakynthos,Park,32027,Electra Tours,Polopenze
"9.6. - 16.6.
							(8 dní)",14990,Zakynthos,Village Inn,78645,Fischer,All Inclusive
"9.6. - 16.6.
							(8 dní)",11890,Zakynthos,Village Inn,78645,Fischer,Polopenze
"10.6. - 17.6.
							(8 dní)",14750,Zakynthos,Village Inn,78645,Electra Tours,All Inclusive
"20.8. - 27.8.
							(8 dní)",13368,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"18.8. - 25.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"20.8. - 27.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"19.8. - 26.8.
							(8 dní)",13990,Zakynthos,Eleana,42272,Blue Style,Snídaně
"19.8. - 26.8.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"19.8. - 26.8.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"18.8. - 25.8.
							(8 dní)",19341,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"20.8. - 27.8.
							(8 dní)",20141,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"18.8. - 25.8.
							(8 dní)",11890,Zakynthos,Dimitra,25199,Pantour,Bez stravy
"18.8. - 25.8.
							(8 dní)",12790,Zakynthos,Dimitra,25199,,Snídaně
"20.8. - 27.8.
							(8 dní)",12890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"19.8. - 26.8.
							(8 dní)",21790,Zakynthos,Meandros Boutique,36656,Electra Tours,Polopenze
"20.8. - 27.8.
							(8 dní)",12367,Zakynthos,Miranda apartments,25937,Viamare,Bez stravy
"22.9. - 29.9.
							(8 dní)",10961,Zakynthos,California,71703,Exim Tours,Snídaně
"22.9. - 29.9.
							(8 dní)",8490,Zakynthos,Studia Xidis,111800,Pantour,Bez stravy
"22.9. - 29.9.
							(8 dní)",12690,Zakynthos,Studia Xidis,111800,,All Inclusive
"22.9. - 29.9.
							(8 dní)",24601,Zakynthos,Zante Park,9734,Exim Tours,Polopenze
"22.9. - 29.9.
							(8 dní)",25815,Zakynthos,Zante Park,9734,Brenna,All Inclusive
"23.9. - 30.9.
							(8 dní)",28450,Zakynthos,Zante Park,9734,,All Inclusive
"23.9. - 30.9.
							(8 dní)",21750,Zakynthos,Azure Resort & Spa,104653,VTT,All Inclusive
"22.9. - 29.9.
							(8 dní)",12761,Zakynthos,Louros Beach,8575,Exim Tours,Snídaně
"23.9. - 30.9.
							(8 dní)",13490,Zakynthos,Louros Beach,8575,Electra Tours,Snídaně
"24.9. - 1.10.
							(8 dní)",9192,Zakynthos,Studia Dakis,9266,Viamare,Bez stravy
"23.9. - 30.9.
							(8 dní)",16390,Zakynthos,Karras,103861,Blue Style,All Inclusive
"22.9. - 29.9.
							(8 dní)",12663,Zakynthos,Apartmánový dům Castello,99273,Brenna,Snídaně
"22.9. - 29.9.
							(8 dní)",11799,Zakynthos,Apartmánový dům Castello,99273,,Bez stravy
"3.6. - 9.6.
							(7 dní)",10455,Zakynthos,Ilaria,22341,Brenna,Snídaně
"3.6. - 9.6.
							(7 dní)",12663,Zakynthos,Ilaria,22341,,Polopenze
"3.6. - 9.6.
							(7 dní)",11127,Zakynthos,Palmyra,8808,Brenna,Snídaně
"3.6. - 9.6.
							(7 dní)",13527,Zakynthos,Palmyra,8808,,Polopenze
"3.6. - 10.6.
							(8 dní)",16050,Zakynthos,Palmyra,8808,Brenna,Polopenze
"2.6. - 9.6.
							(8 dní)",13690,Zakynthos,Bozikis Palace,7986,Pantour,Polopenze
"2.6. - 9.6.
							(8 dní)",11490,Zakynthos,Bozikis Palace,7986,,Snídaně
"3.6. - 10.6.
							(8 dní)",15890,Zakynthos,Diana,42796,Blue Style,Snídaně
"4.6. - 11.6.
							(8 dní)",22090,Zakynthos,Diana,42796,Inex,All Inclusive
"3.6. - 9.6.
							(7 dní)",12855,Zakynthos,Valais,9554,Brenna,Bez stravy
"3.6. - 9.6.
							(7 dní)",14007,Zakynthos,Valais,9554,,Snídaně
"2.6. - 9.6.
							(8 dní)",29730,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"3.6. - 10.6.
							(8 dní)",29730,Zakynthos,Lesante Hotel & Spa,50504,,Polopenze
"4.6. - 11.6.
							(8 dní)",29730,Zakynthos,Lesante Hotel & Spa,50504,Greece tours,Polopenze
"3.6. - 10.6.
							(8 dní)",18690,Zakynthos,Park,32027,Electra Tours,Polopenze
"3.6. - 10.6.
							(8 dní)",14390,Zakynthos,Village Inn,78645,Electra Tours,All Inclusive
"3.6. - 10.6.
							(8 dní)",12850,Zakynthos,Village Inn,78645,Electra Tours,Polopenze
"4.6. - 11.6.
							(8 dní)",11630,Zakynthos,Village Inn,78645,My Planet (Travel Planet),Polopenze
"25.8. - 1.9.
							(8 dní)",15050,Zakynthos,Village Inn,78645,Fischer,Polopenze
"25.8. - 1.9.
							(8 dní)",18150,Zakynthos,Village Inn,78645,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",15150,Zakynthos,Village Inn,78645,Electra Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",11990,Zakynthos,Ikaros,80289,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",14690,Zakynthos,Ikaros,80289,Electra Tours,Polopenze
"25.8. - 1.9.
							(8 dní)",13090,Zakynthos,Paradise,8828,Pantour,Snídaně
"27.8. - 3.9.
							(8 dní)",13290,Zakynthos,Paradise,8828,,Snídaně
"25.8. - 1.9.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"27.8. - 3.9.
							(8 dní)",42090,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"27.8. - 3.9.
							(8 dní)",12731,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"25.8. - 1.9.
							(8 dní)",31959,Zakynthos,Aqua Bay,97908,Brenna,All Inclusive
"25.8. - 1.9.
							(8 dní)",12857,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"27.8. - 3.9.
							(8 dní)",12857,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"21.7. - 28.7.
							(8 dní)",12442,Zakynthos,Studia Leonidas,111731,Viamare,Bez stravy
"23.7. - 30.7.
							(8 dní)",51490,Zakynthos,Kookis Villas (Limni Keriou),34489,Inex,Bez stravy
"23.7. - 30.7.
							(8 dní)",13368,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"21.7. - 28.7.
							(8 dní)",12857,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"23.7. - 30.7.
							(8 dní)",12857,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"22.7. - 29.7.
							(8 dní)",12990,Zakynthos,Eleana,42272,Blue Style,Snídaně
"22.7. - 29.7.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"22.7. - 29.7.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"21.7. - 28.7.
							(8 dní)",11890,Zakynthos,Dimitra,25199,Pantour,Bez stravy
"21.7. - 28.7.
							(8 dní)",12790,Zakynthos,Dimitra,25199,,Snídaně
"23.7. - 30.7.
							(8 dní)",12890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"21.7. - 28.7.
							(8 dní)",18481,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"23.7. - 30.7.
							(8 dní)",19087,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"13.8. - 20.8.
							(8 dní)",13368,Zakynthos,Studia Panorama,9412,Viamare,Bez stravy
"11.8. - 18.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"13.8. - 20.8.
							(8 dní)",13786,Zakynthos,Merlis,104954,Alexandria,Bez stravy
"12.8. - 19.8.
							(8 dní)",22590,Zakynthos,Eleana,42272,Blue Style,Snídaně
"12.8. - 19.8.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"12.8. - 19.8.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"12.8. - 19.8.
							(8 dní)",24750,Zakynthos,Meandros Boutique,36656,Electra Tours,Polopenze
"11.8. - 18.8.
							(8 dní)",19341,Zakynthos,Naturist Panorama,104382,Firo Tour,Polopenze
"13.8. - 20.8.
							(8 dní)",20141,Zakynthos,Naturist Panorama,104382,Firo-tour SK,Polopenze
"11.8. - 18.8.
							(8 dní)",12790,Zakynthos,Dimitra,25199,Pantour,Snídaně
"11.8. - 18.8.
							(8 dní)",11890,Zakynthos,Dimitra,25199,,Bez stravy
"13.8. - 20.8.
							(8 dní)",12890,Zakynthos,Dimitra,25199,Pantour,Snídaně
"13.8. - 20.8.
							(8 dní)",12367,Zakynthos,Miranda apartments,25937,Viamare,Bez stravy
"15.9. - 22.9.
							(8 dní)",13390,Zakynthos,Studia Xidis,111800,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",9090,Zakynthos,Studia Xidis,111800,,Bez stravy
"17.9. - 24.9.
							(8 dní)",8690,Zakynthos,Studia Xidis,111800,Pantour,Bez stravy
"15.9. - 22.9.
							(8 dní)",24990,Zakynthos,Zante Park,9734,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",22990,Zakynthos,Zante Park,9734,,Polopenze
"16.9. - 23.9.
							(8 dní)",28450,Zakynthos,Zante Park,9734,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",23403,Zakynthos,Azure Resort & Spa,104653,VTT,All Inclusive
"17.9. - 24.9.
							(8 dní)",9192,Zakynthos,Studia Dakis,9266,Viamare,Bez stravy
"15.9. - 22.9.
							(8 dní)",12663,Zakynthos,Apartmánový dům Castello,99273,Brenna,Snídaně
"15.9. - 22.9.
							(8 dní)",11799,Zakynthos,Apartmánový dům Castello,99273,,Bez stravy
"16.9. - 23.9.
							(8 dní)",15490,Zakynthos,Karras,103861,Blue Style,All Inclusive
"15.9. - 22.9.
							(8 dní)",12190,Zakynthos,Georgina Apartman,79762,Fischer,Polopenze
"17.9. - 24.9.
							(8 dní)",13290,Zakynthos,Georgina Apartman,79762,Pantour,Polopenze
"15.9. - 22.9.
							(8 dní)",12375,Zakynthos,Ilaria,22341,Brenna,Snídaně
"15.9. - 22.9.
							(8 dní)",15159,Zakynthos,Ilaria,22341,,Polopenze
"15.7. - 22.7.
							(8 dní)",13950,Zakynthos,Timoteos,85967,Electra Tours,Snídaně
"15.7. - 22.7.
							(8 dní)",12750,Zakynthos,Timoteos,85967,Electra Tours,Bez stravy
"14.7. - 21.7.
							(8 dní)",12790,Zakynthos,Dimitra,25199,Pantour,Snídaně
